x,y,magnitude
9,100,2.41E-10
9,101,2.71E-10
9,102,1.57E-10
9,103,2.37E-10
9,104,1.41E-10
9,105,4.76E-10
9,106,9.91E-13
9,107,1.22E-10
9,108,1.25E-10
9,109,1.97E-10
9,110,2.14E-10
9,111,4.53E-10
9,112,4.36E-10
9,113,2.32E-10
9,114,4.59E-10
9,115,2.92E-10
9,116,2.03E-10
9,117,2.19E-10
9,118,3.93E-10
9,119,3.32E-10
9,120,3.62E-10
9,121,2.87E-10
9,122,3.37E-10
9,123,3.33E-10
9,124,2.96E-10
9,125,3.07E-10
9,126,4.05E-10
9,127,2.11E-10
10,0,1.92E-10
10,1,3.67E-10
10,2,1.88E-10
10,3,4.06E-10
10,4,2.01E-10
10,5,2.01E-10
10,6,2.97E-10
10,7,3.97E-10
10,8,2.36E-10
10,9,4.63E-10
10,10,1.19E-10
10,11,1.85E-10
10,12,3.16E-10
10,13,5.10E-10
10,14,1.78E-10
10,15,3.34E-10
10,16,3.00E-10
10,17,2.93E-10
10,18,4.96E-10
10,19,3.98E-10
10,20,5.78E-11
10,21,1.31E-10
10,22,4.73E-10
10,23,3.53E-11
10,24,2.54E-10
10,25,3.28E-10
10,26,6.22E-10
10,27,4.83E-10
10,28,3.06E-10
10,29,4.77E-10
10,30,2.61E-10
10,31,6.01E-10
10,32,4.32E-10
10,33,4.94E-10
10,34,1.24E-10
10,35,3.08E-10
10,36,3.84E-10
10,37,3.63E-10
10,38,2.13E-11
10,39,7.53E-11
10,40,1.08E-10
10,41,3.13E-10
10,42,3.10E-10
10,43,1.29E-10
10,44,1.97E-10
10,45,1.85E-10
10,46,2.82E-10
10,47,6.55E-11
10,48,2.00E-10
10,49,1.07E-10
10,50,1.25E-10
10,51,2.64E-10
10,52,2.65E-10
10,53,2.45E-10
10,54,1.33E-10
10,55,2.71E-10
10,56,3.74E-11
10,57,1.29E-10
10,58,8.63E-11
10,59,3.67E-10
10,60,3.85E-10
10,61,2.02E-10
10,62,1.90E-10
10,63,3.28E-10
10,64,1.83E-10
10,65,2.01E-10
10,66,1.84E-10
10,67,2.25E-10
10,68,1.75E-10
10,69,2.25E-10
10,70,1.87E-10
10,71,4.39E-11
10,72,2.10E-10
10,73,4.20E-11
10,74,1.23E-10
10,75,1.77E-10
10,76,2.97E-10
10,77,1.62E-10
10,78,1.05E-10
10,79,5.98E-10
10,80,5.80E-10
10,81,1.86E-10
10,82,1.67E-10
10,83,1.33E-10
10,84,3.02E-10
10,85,1.53E-11
10,86,2.58E-10
10,87,2.61E-10
10,88,1.59E-10
10,89,2.53E-10
10,90,4.67E-10
10,91,2.55E-10
10,92,2.33E-10
10,93,4.82E-10
10,94,3.61E-10
10,95,2.33E-10
10,96,9.47E-11
10,97,4.88E-10
10,98,8.66E-10
10,99,4.80E-10
10,100,3.33E-10
10,101,1.26E-10
10,102,8.85E-11
10,103,4.09E-11
10,104,1.37E-10
10,105,4.89E-10
10,106,2.35E-10
10,107,1.50E-10
10,108,6.34E-11
10,109,2.17E-10
10,110,2.49E-10
10,111,3.20E-10
10,112,3.41E-10
10,113,1.68E-10
10,114,4.64E-10
10,115,3.02E-10
10,116,1.76E-10
10,117,2.02E-10
10,118,4.08E-10
10,119,3.10E-10
10,120,3.79E-10
10,121,2.61E-10
10,122,3.29E-10
10,123,3.43E-10
10,124,2.89E-10
10,125,3.00E-10
10,126,4.23E-10
10,127,1.92E-10
11,0,2.23E-10
11,1,3.08E-10
11,2,2.40E-10
11,3,3.02E-10
11,4,4.50E-10
11,5,3.52E-10
11,6,1.43E-10
11,7,3.03E-10
11,8,4.66E-10
11,9,3.48E-10
11,10,1.16E-10
11,11,1.38E-10
11,12,3.03E-10
11,13,7.59E-10
11,14,2.73E-10
11,15,1.95E-10
11,16,4.75E-10
11,17,1.54E-10
11,18,2.36E-10
11,19,4.19E-10
11,20,1.85E-10
11,21,2.33E-10
11,22,4.84E-10
11,23,3.02E-10
11,24,5.22E-10
11,25,2.63E-10
11,26,7.57E-10
11,27,1.31E-10
11,28,2.67E-10
11,29,7.14E-10
11,30,2.56E-10
11,31,5.17E-10
11,32,2.54E-10
11,33,5.17E-10
11,34,9.84E-11
11,35,7.33E-11
11,36,5.27E-10
11,37,1.30E-10
11,38,2.92E-10
11,39,1.73E-10
11,40,2.74E-10
11,41,2.23E-10
11,42,1.48E-10
11,43,1.19E-10
11,44,1.92E-10
11,45,2.86E-10
11,46,2.79E-10
11,47,5.11E-11
11,48,1.94E-10
11,49,6.00E-11
11,50,1.20E-10
11,51,2.39E-10
11,52,2.24E-10
11,53,2.38E-10
11,54,1.28E-10
11,55,2.48E-10
11,56,4.88E-11
11,57,1.58E-10
11,58,5.45E-11
11,59,3.84E-10
11,60,3.95E-10
11,61,2.12E-10
11,62,1.44E-10
11,63,3.34E-10
11,64,2.26E-10
11,65,2.00E-10
11,66,1.69E-10
11,67,2.31E-10
11,68,1.54E-10
11,69,2.70E-10
11,70,2.22E-10
11,71,8.05E-11
11,72,2.09E-10
11,73,1.07E-10
11,74,1.61E-10
11,75,1.72E-10
11,76,3.24E-10
11,77,2.06E-10
11,78,1.90E-10
11,79,4.33E-10
11,80,5.19E-10
11,81,6.29E-11
11,82,2.94E-10
11,83,3.60E-10
11,84,2.63E-10
11,85,2.09E-11
11,86,4.54E-10
11,87,1.27E-10
11,88,1.61E-10
11,89,2.34E-10
11,90,1.39E-10
11,91,1.36E-10
11,92,1.67E-10
11,93,2.39E-10
11,94,8.15E-10
11,95,4.66E-10
11,96,3.52E-10
11,97,2.57E-10
11,98,4.01E-10
11,99,6.16E-11
11,100,2.54E-10
11,101,5.18E-11
11,102,2.15E-11
11,103,6.03E-11
11,104,1.77E-10
11,105,3.72E-10
11,106,2.39E-10
11,107,2.37E-10
11,108,4.21E-11
11,109,1.72E-10
11,110,2.91E-10
11,111,3.23E-10
11,112,5.40E-10
11,113,1.90E-10
11,114,4.68E-10
11,115,3.36E-10
11,116,1.62E-10
11,117,1.25E-10
11,118,4.14E-10
11,119,2.52E-10
11,120,4.16E-10
11,121,2.21E-10
11,122,3.01E-10
11,123,3.34E-10
11,124,2.42E-10
11,125,2.64E-10
11,126,4.23E-10
11,127,1.65E-10
12,0,1.82E-10
12,1,3.23E-10
12,2,2.94E-10
12,3,2.84E-10
12,4,2.01E-10
12,5,2.33E-10
12,6,2.48E-10
12,7,2.59E-10
12,8,4.76E-10
12,9,3.76E-10
12,10,5.83E-11
12,11,7.33E-11
12,12,3.92E-10
12,13,2.34E-10
12,14,3.19E-10
12,15,1.25E-10
12,16,5.06E-10
12,17,1.69E-10
12,18,8.78E-11
12,19,2.58E-10
12,20,4.69E-10
12,21,1.88E-11
12,22,2.33E-10
12,23,2.49E-10
12,24,2.35E-10
12,25,3.50E-10
12,26,8.38E-10
12,27,2.66E-10
12,28,3.75E-10
12,29,4.77E-10
12,30,2.67E-10
12,31,4.92E-10
12,32,2.37E-10
12,33,4.82E-10
12,34,4.02E-10
12,35,3.30E-10
12,36,1.33E-10
12,37,1.21E-10
12,38,8.68E-11
12,39,1.46E-10
12,40,1.65E-10
12,41,1.44E-10
12,42,3.50E-10
12,43,6.30E-11
12,44,2.09E-10
12,45,3.02E-10
12,46,3.25E-10
12,47,7.55E-11
12,48,1.72E-10
12,49,2.87E-11
12,50,9.10E-11
12,51,2.23E-10
12,52,2.30E-10
12,53,2.76E-10
12,54,1.04E-10
12,55,2.45E-10
12,56,1.10E-10
12,57,1.61E-10
12,58,2.62E-11
12,59,4.24E-10
12,60,4.18E-10
12,61,2.45E-10
12,62,1.43E-10
12,63,3.49E-10
12,64,3.01E-10
12,65,2.46E-10
12,66,1.95E-10
12,67,2.66E-10
12,68,1.76E-10
12,69,3.40E-10
12,70,2.72E-10
12,71,1.31E-10
12,72,2.44E-10
12,73,1.86E-10
12,74,2.11E-10
12,75,1.95E-10
12,76,3.16E-10
12,77,2.17E-10
12,78,3.08E-10
12,79,5.31E-10
12,80,3.94E-10
12,81,1.76E-10
12,82,1.81E-10
12,83,1.09E-10
12,84,3.92E-10
12,85,2.43E-10
12,86,3.72E-10
12,87,2.55E-10
12,88,2.46E-10
12,89,3.52E-10
12,90,4.03E-10
12,91,2.04E-10
12,92,1.26E-10
12,93,2.36E-10
12,94,6.67E-10
12,95,3.90E-10
12,96,4.88E-10
12,97,2.51E-10
12,98,5.05E-10
12,99,4.69E-10
12,100,3.57E-10
12,101,6.62E-11
12,102,4.74E-11
12,103,4.68E-10
12,104,5.23E-10
12,105,7.05E-10
12,106,2.36E-10
12,107,2.42E-10
12,108,2.24E-11
12,109,1.49E-10
12,110,1.51E-10
12,111,2.06E-10
12,112,4.34E-10
12,113,1.80E-10
12,114,4.80E-10
12,115,3.26E-10
12,116,7.41E-11
12,117,7.94E-11
12,118,4.44E-10
12,119,2.12E-10
12,120,4.44E-10
12,121,1.88E-10
12,122,2.59E-10
12,123,3.30E-10
12,124,1.89E-10
12,125,2.19E-10
12,126,3.99E-10
12,127,1.62E-10
13,0,2.07E-10
13,1,2.93E-10
13,2,1.99E-10
13,3,2.25E-10
13,4,3.45E-10
13,5,2.96E-10
13,6,1.26E-10
13,7,1.28E-10
13,8,3.49E-10
13,9,3.98E-10
13,10,1.17E-10
13,11,3.54E-10
13,12,7.30E-11
13,13,8.37E-10
13,14,4.83E-10
13,15,2.77E-10
13,16,2.46E-10
13,17,2.70E-10
13,18,5.22E-11
13,19,2.85E-10
13,20,2.95E-10
13,21,4.84E-10
13,22,4.66E-10
13,23,2.36E-10
13,24,1.66E-10
13,25,2.01E-10
13,26,9.54E-10
13,27,3.39E-10
13,28,2.65E-10
13,29,1.55E-10
13,30,3.01E-10
13,31,5.24E-10
13,32,2.69E-10
13,33,4.91E-10
13,34,8.74E-11
13,35,2.68E-10
13,36,4.66E-10
13,37,1.40E-10
13,38,1.62E-10
13,39,1.19E-10
13,40,1.76E-10
13,41,2.40E-10
13,42,2.33E-10
13,43,1.72E-10
13,44,1.65E-10
13,45,2.60E-10
13,46,3.37E-10
13,47,9.07E-11
13,48,1.92E-10
13,49,4.12E-11
13,50,1.02E-10
13,51,2.03E-10
13,52,2.45E-10
13,53,3.07E-10
13,54,1.11E-10
13,55,2.42E-10
13,56,1.76E-10
13,57,1.62E-10
13,58,1.84E-11
13,59,4.23E-10
13,60,3.97E-10
13,61,2.32E-10
13,62,1.46E-10
13,63,3.44E-10
13,64,3.48E-10
13,65,2.75E-10
13,66,2.03E-10
13,67,2.70E-10
13,68,1.77E-10
13,69,3.82E-10
13,70,3.28E-10
13,71,1.59E-10
13,72,2.62E-10
13,73,2.40E-10
13,74,2.40E-10
13,75,2.61E-10
13,76,3.66E-10
13,77,2.51E-10
13,78,3.92E-10
13,79,4.69E-10
13,80,5.65E-10
13,81,3.43E-10
13,82,1.59E-10
13,83,1.43E-10
13,84,3.75E-10
13,85,2.34E-10
13,86,2.62E-10
13,87,1.24E-10
13,88,3.94E-10
13,89,2.34E-10
13,90,1.39E-10
13,91,1.17E-10
13,92,7.74E-11
13,93,8.44E-11
13,94,3.02E-10
13,95,5.11E-10
13,96,7.64E-10
13,97,4.77E-10
13,98,6.54E-10
13,99,3.28E-10
13,100,4.67E-10
13,101,5.83E-10
13,102,8.58E-11
13,103,2.33E-10
13,104,1.80E-10
13,105,4.66E-10
13,106,2.34E-10
13,107,2.03E-10
13,108,1.77E-10
13,109,2.32E-10
13,110,2.60E-10
13,111,3.68E-10
13,112,4.34E-10
13,113,1.53E-10
13,114,4.33E-10
13,115,3.53E-10
13,116,8.75E-11
13,117,1.98E-11
13,118,4.50E-10
13,119,1.63E-10
13,120,4.56E-10
13,121,1.61E-10
13,122,2.27E-10
13,123,3.14E-10
13,124,1.53E-10
13,125,1.94E-10
13,126,3.90E-10
13,127,1.91E-10
14,0,2.10E-10
14,1,3.31E-10
14,2,2.68E-10
14,3,2.59E-10
14,4,4.48E-10
14,5,2.01E-10
14,6,2.17E-10
14,7,1.18E-10
14,8,1.76E-10
14,9,4.24E-10
14,10,2.52E-10
14,11,3.10E-10
14,12,3.50E-10
14,13,4.77E-10
14,14,7.54E-10
14,15,3.03E-10
14,16,5.45E-10
14,17,3.56E-10
14,18,6.90E-12
14,19,5.20E-10
14,20,1.46E-10
14,21,5.53E-10
14,22,2.37E-10
14,23,6.66E-11
14,24,2.40E-10
14,25,5.07E-10
14,26,5.60E-10
14,27,2.91E-10
14,28,4.99E-10
14,29,4.68E-10
14,30,2.15E-10
14,31,4.43E-10
14,32,2.71E-10
14,33,4.72E-10
14,34,1.18E-10
14,35,4.05E-10
14,36,1.39E-10
14,37,1.44E-10
14,38,1.77E-10
14,39,1.01E-10
14,40,1.08E-10
14,41,1.88E-10
14,42,2.66E-10
14,43,4.06E-11
14,44,1.06E-10
14,45,3.19E-10
14,46,3.31E-10
14,47,1.04E-10
14,48,1.71E-10
14,49,3.76E-11
14,50,7.35E-11
14,51,2.15E-10
14,52,2.67E-10
14,53,3.33E-10
14,54,1.28E-10
14,55,2.60E-10
14,56,2.30E-10
14,57,1.34E-10
14,58,2.64E-11
14,59,4.38E-10
14,60,3.84E-10
14,61,2.32E-10
14,62,1.62E-10
14,63,3.49E-10
14,64,3.89E-10
14,65,3.06E-10
14,66,2.17E-10
14,67,2.70E-10
14,68,1.71E-10
14,69,3.87E-10
14,70,3.59E-10
14,71,1.57E-10
14,72,2.51E-10
14,73,2.43E-10
14,74,2.24E-10
14,75,2.83E-10
14,76,3.95E-10
14,77,2.76E-10
14,78,3.04E-10
14,79,4.93E-10
14,80,4.14E-10
14,81,7.83E-11
14,82,1.77E-10
14,83,1.63E-10
14,84,4.80E-10
14,85,3.89E-11
14,86,4.37E-10
14,87,4.70E-10
14,88,3.53E-10
14,89,2.48E-10
14,90,3.54E-10
14,91,3.85E-10
14,92,3.18E-10
14,93,1.16E-10
14,94,2.47E-10
14,95,1.43E-10
14,96,1.20E-10
14,97,2.49E-10
14,98,2.70E-10
14,99,2.59E-10
14,100,3.49E-10
14,101,4.73E-10
14,102,8.27E-11
14,103,6.82E-11
14,104,2.17E-10
14,105,4.69E-10
14,106,1.31E-10
14,107,2.35E-10
14,108,1.90E-10
14,109,2.39E-10
14,110,1.77E-10
14,111,3.39E-10
14,112,5.10E-10
14,113,2.41E-10
14,114,4.74E-10
14,115,3.59E-10
14,116,7.47E-11
14,117,6.51E-11
14,118,4.02E-10
14,119,1.16E-10
14,120,4.27E-10
14,121,1.19E-10
14,122,1.99E-10
14,123,3.34E-10
14,124,1.59E-10
14,125,1.89E-10
14,126,4.03E-10
14,127,2.07E-10
15,0,2.56E-10
15,1,3.52E-10
15,2,2.97E-10
15,3,3.71E-10
15,4,3.55E-10
15,5,1.88E-10
15,6,1.27E-10
15,7,1.07E-10
15,8,1.67E-10
15,9,3.28E-10
15,10,2.21E-10
15,11,1.02E-10
15,12,3.70E-10
15,13,9.33E-10
15,14,5.72E-10
15,15,2.35E-10
15,16,2.37E-10
15,17,7.37E-11
15,18,1.42E-11
15,19,7.01E-10
15,20,5.07E-10
15,21,3.43E-11
15,22,2.79E-10
15,23,7.59E-10
15,24,4.20E-10
15,25,2.33E-10
15,26,8.05E-10
15,27,3.75E-10
15,28,1.31E-10
15,29,3.31E-10
15,30,2.25E-10
15,31,3.42E-10
15,32,1.35E-10
15,33,4.08E-10
15,34,5.11E-11
15,35,2.64E-10
15,36,7.35E-11
15,37,3.73E-11
15,38,1.47E-10
15,39,2.04E-10
15,40,2.31E-10
15,41,1.48E-10
15,42,7.32E-11
15,43,7.13E-11
15,44,2.55E-10
15,45,3.06E-10
15,46,2.92E-10
15,47,1.12E-10
15,48,1.59E-10
15,49,2.90E-11
15,50,5.21E-11
15,51,1.90E-10
15,52,2.36E-10
15,53,3.23E-10
15,54,1.33E-10
15,55,2.57E-10
15,56,2.46E-10
15,57,1.23E-10
15,58,5.69E-11
15,59,4.20E-10
15,60,3.40E-10
15,61,2.22E-10
15,62,1.84E-10
15,63,3.42E-10
15,64,3.92E-10
15,65,3.35E-10
15,66,2.35E-10
15,67,2.88E-10
15,68,1.82E-10
15,69,4.12E-10
15,70,4.06E-10
15,71,1.85E-10
15,72,2.68E-10
15,73,2.78E-10
15,74,2.28E-10
15,75,2.86E-10
15,76,4.05E-10
15,77,2.64E-10
15,78,4.33E-10
15,79,2.41E-10
15,80,5.42E-10
15,81,2.80E-10
15,82,1.92E-10
15,83,2.50E-10
15,84,3.61E-10
15,85,2.34E-10
15,86,3.06E-10
15,87,1.60E-10
15,88,6.99E-10
15,89,4.48E-11
15,90,4.74E-10
15,91,5.63E-11
15,92,3.52E-10
15,93,3.02E-10
15,94,5.68E-10
15,95,1.34E-10
15,96,7.20E-10
15,97,3.10E-10
15,98,7.17E-10
15,99,3.49E-10
15,100,6.04E-10
15,101,4.67E-10
15,102,9.98E-11
15,103,7.02E-12
15,104,2.48E-10
15,105,3.62E-10
15,106,2.38E-10
15,107,2.31E-10
15,108,1.29E-10
15,109,2.85E-10
15,110,2.92E-10
15,111,3.21E-10
15,112,4.22E-10
15,113,2.07E-10
15,114,4.32E-10
15,115,3.28E-10
15,116,6.44E-11
15,117,8.44E-11
15,118,4.04E-10
15,119,1.31E-10
15,120,3.91E-10
15,121,1.07E-10
15,122,1.85E-10
15,123,3.62E-10
15,124,1.71E-10
15,125,1.97E-10
15,126,4.31E-10
15,127,2.26E-10
16,0,2.69E-10
16,1,3.82E-10
16,2,2.57E-10
16,3,3.98E-10
16,4,2.70E-10
16,5,3.91E-10
16,6,2.27E-10
16,7,2.20E-10
16,8,1.55E-10
16,9,3.69E-10
16,10,9.54E-12
16,11,1.41E-10
16,12,2.36E-10
16,13,4.69E-10
16,14,4.14E-10
16,15,2.60E-10
16,16,2.95E-10
16,17,9.59E-11
16,18,1.86E-10
16,19,3.97E-10
16,20,3.53E-10
16,21,1.10E-10
16,22,1.71E-10
16,23,2.33E-10
16,24,3.77E-10
16,25,8.60E-11
16,26,4.40E-10
16,27,6.31E-10
16,28,4.80E-10
16,29,2.07E-10
16,30,1.78E-10
16,31,3.72E-10
16,32,2.59E-10
16,33,4.72E-10
16,34,1.34E-10
16,35,9.54E-11
16,36,2.16E-11
16,37,4.41E-11
16,38,1.17E-10
16,39,1.03E-10
16,40,5.99E-11
16,41,7.81E-11
16,42,2.91E-10
16,43,2.94E-10
16,44,1.94E-10
16,45,2.70E-10
16,46,2.61E-10
16,47,1.33E-10
16,48,1.56E-10
16,49,4.46E-11
16,50,5.39E-11
16,51,2.08E-10
16,52,2.42E-10
16,53,3.52E-10
16,54,1.68E-10
16,55,2.90E-10
16,56,3.04E-10
16,57,6.09E-11
16,58,4.00E-11
16,59,4.52E-10
16,60,3.25E-10
16,61,2.45E-10
16,62,1.78E-10
16,63,3.26E-10
16,64,3.72E-10
16,65,3.50E-10
16,66,2.25E-10
16,67,2.71E-10
16,68,1.57E-10
16,69,3.62E-10
16,70,3.71E-10
16,71,1.52E-10
16,72,2.31E-10
16,73,2.57E-10
16,74,1.94E-10
16,75,2.56E-10
16,76,3.72E-10
16,77,2.24E-10
16,78,3.30E-10
16,79,5.01E-10
16,80,5.00E-10
16,81,2.54E-10
16,82,2.92E-10
16,83,2.84E-13
16,84,5.95E-10
16,85,1.23E-10
16,86,3.39E-10
16,87,3.52E-10
16,88,1.24E-10
16,89,2.53E-10
16,90,9.15E-11
16,91,9.54E-11
16,92,3.48E-10
16,93,3.97E-10
16,94,3.08E-10
16,95,6.63E-12
16,96,2.90E-11
16,97,4.78E-10
16,98,4.83E-10
16,99,1.18E-10
16,100,1.43E-11
16,101,2.11E-11
16,102,3.44E-11
16,103,6.32E-11
16,104,2.46E-10
16,105,4.92E-10
16,106,2.43E-10
16,107,2.42E-10
16,108,2.64E-10
16,109,2.74E-10
16,110,1.70E-10
16,111,2.53E-10
16,112,4.08E-10
16,113,1.60E-10
16,114,4.33E-10
16,115,2.88E-10
16,116,9.43E-11
16,117,1.12E-10
16,118,3.51E-10
16,119,1.23E-10
16,120,3.92E-10
16,121,1.22E-10
16,122,2.11E-10
16,123,3.41E-10
16,124,1.91E-10
16,125,2.06E-10
16,126,4.49E-10
16,127,2.21E-10
17,0,2.30E-10
17,1,3.37E-10
17,2,1.16E-10
17,3,3.53E-10
17,4,2.89E-10
17,5,2.37E-10
17,6,1.05E-10
17,7,2.35E-10
17,8,2.66E-10
17,9,2.15E-10
17,10,1.26E-10
17,11,1.03E-10
17,12,2.61E-10
17,13,5.17E-10
17,14,5.62E-10
17,15,2.39E-10
17,16,1.44E-10
17,17,1.95E-10
17,18,2.91E-10
17,19,4.31E-11
17,20,1.74E-10
17,21,1.56E-10
17,22,2.50E-10
17,23,4.81E-10
17,24,5.22E-10
17,25,4.72E-10
17,26,5.50E-10
17,27,3.80E-10
17,28,4.67E-10
17,29,2.24E-10
17,30,3.13E-10
17,31,4.18E-10
17,32,2.33E-10
17,33,3.40E-10
17,34,2.33E-10
17,35,3.83E-10
17,36,4.21E-11
17,37,2.34E-11
17,38,8.90E-11
17,39,6.29E-11
17,40,1.18E-10
17,41,6.65E-11
17,42,2.67E-10
17,43,1.44E-10
17,44,2.61E-10
17,45,2.44E-10
17,46,2.44E-10
17,47,1.29E-10
17,48,1.40E-10
17,49,6.59E-11
17,50,3.33E-11
17,51,1.82E-10
17,52,2.19E-10
17,53,3.49E-10
17,54,1.63E-10
17,55,3.02E-10
17,56,3.36E-10
17,57,3.79E-11
17,58,5.38E-11
17,59,4.82E-10
17,60,3.11E-10
17,61,2.66E-10
17,62,1.86E-10
17,63,2.91E-10
17,64,3.47E-10
17,65,3.59E-10
17,66,2.07E-10
17,67,2.50E-10
17,68,1.17E-10
17,69,2.99E-10
17,70,3.37E-10
17,71,1.26E-10
17,72,2.02E-10
17,73,2.63E-10
17,74,1.90E-10
17,75,2.52E-10
17,76,2.91E-10
17,77,1.43E-10
17,78,4.05E-10
17,79,4.17E-10
17,80,2.69E-10
17,81,1.74E-10
17,82,2.00E-10
17,83,3.33E-10
17,84,4.75E-10
17,85,1.19E-10
17,86,1.11E-10
17,87,4.36E-11
17,88,2.55E-10
17,89,1.93E-11
17,90,3.08E-10
17,91,1.46E-11
17,92,4.79E-10
17,93,3.64E-10
17,94,3.88E-10
17,95,1.77E-10
17,96,6.22E-10
17,97,3.52E-10
17,98,7.60E-11
17,99,4.74E-10
17,100,6.01E-11
17,101,1.25E-10
17,102,8.93E-11
17,103,1.79E-11
17,104,3.11E-10
17,105,3.68E-10
17,106,2.40E-10
17,107,3.52E-10
17,108,1.19E-10
17,109,2.54E-10
17,110,2.09E-10
17,111,3.35E-10
17,112,2.91E-10
17,113,2.50E-10
17,114,3.75E-10
17,115,3.71E-10
17,116,1.80E-11
17,117,1.35E-10
17,118,3.51E-10
17,119,1.18E-10
17,120,3.58E-10
17,121,1.37E-10
17,122,1.97E-10
17,123,3.17E-10
17,124,1.84E-10
17,125,1.99E-10
17,126,4.23E-10
17,127,2.13E-10
18,0,1.49E-10
18,1,2.73E-10
18,2,1.24E-10
18,3,5.26E-10
18,4,2.66E-10
18,5,4.81E-10
18,6,1.56E-11
18,7,6.75E-11
18,8,2.34E-10
18,9,5.45E-10
18,10,2.62E-10
18,11,1.18E-10
18,12,4.70E-10
18,13,4.82E-10
18,14,5.69E-10
18,15,2.33E-10
18,16,2.62E-10
18,17,1.78E-10
18,18,5.04E-10
18,19,5.02E-10
18,20,4.08E-10
18,21,5.14E-10
18,22,2.12E-10
18,23,5.24E-10
18,24,9.31E-10
18,25,3.40E-11
18,26,4.41E-10
18,27,1.56E-10
18,28,4.39E-10
18,29,4.69E-10
18,30,2.95E-10
18,31,4.45E-10
18,32,2.91E-10
18,33,2.89E-10
18,34,4.66E-10
18,35,4.87E-11
18,36,2.44E-10
18,37,1.24E-10
18,38,5.86E-11
18,39,1.09E-10
18,40,2.60E-10
18,41,1.55E-10
18,42,2.92E-10
18,43,1.75E-10
18,44,1.90E-10
18,45,2.28E-10
18,46,2.36E-10
18,47,1.54E-10
18,48,1.18E-10
18,49,8.26E-11
18,50,5.59E-12
18,51,1.84E-10
18,52,2.53E-10
18,53,3.61E-10
18,54,1.63E-10
18,55,3.38E-10
18,56,3.54E-10
18,57,3.59E-11
18,58,7.71E-11
18,59,4.66E-10
18,60,2.78E-10
18,61,2.74E-10
18,62,1.71E-10
18,63,2.58E-10
18,64,3.63E-10
18,65,3.83E-10
18,66,2.33E-10
18,67,2.71E-10
18,68,1.50E-10
18,69,2.96E-10
18,70,3.51E-10
18,71,1.47E-10
18,72,2.14E-10
18,73,2.95E-10
18,74,1.57E-10
18,75,2.59E-10
18,76,2.97E-10
18,77,1.41E-10
18,78,2.61E-10
18,79,3.89E-10
18,80,3.42E-10
18,81,1.83E-10
18,82,2.09E-10
18,83,2.63E-10
18,84,3.91E-10
18,85,6.58E-12
18,86,1.97E-10
18,87,2.33E-10
18,88,1.19E-10
18,89,1.11E-10
18,90,3.69E-10
18,91,2.43E-10
18,92,2.76E-10
18,93,3.16E-11
18,94,5.39E-10
18,95,3.85E-10
18,96,5.17E-10
18,97,2.38E-10
18,98,2.40E-10
18,99,5.00E-10
18,100,1.66E-10
18,101,1.60E-10
18,102,4.73E-10
18,103,2.76E-12
18,104,2.32E-10
18,105,3.72E-10
18,106,1.42E-10
18,107,1.17E-10
18,108,1.18E-10
18,109,3.25E-10
18,110,2.03E-10
18,111,9.55E-11
18,112,3.55E-10
18,113,1.51E-10
18,114,4.06E-10
18,115,2.63E-10
18,116,2.92E-11
18,117,1.35E-10
18,118,3.71E-10
18,119,8.04E-11
18,120,3.33E-10
18,121,1.29E-10
18,122,1.66E-10
18,123,2.86E-10
18,124,1.23E-10
18,125,1.42E-10
18,126,3.29E-10
18,127,2.69E-10
19,0,1.72E-10
19,1,2.48E-10
19,2,2.33E-10
19,3,4.95E-10
19,4,1.03E-10
19,5,2.45E-10
19,6,4.73E-11
19,7,6.99E-10
19,8,2.37E-10
19,9,2.65E-10
19,10,5.45E-10
19,11,3.69E-11
19,12,2.97E-10
19,13,6.99E-10
19,14,4.60E-10
19,15,2.33E-10
19,16,1.24E-10
19,17,4.67E-10
19,18,4.04E-11
19,19,5.15E-10
19,20,9.57E-10
19,21,4.76E-10
19,22,1.76E-10
19,23,2.23E-10
19,24,7.11E-10
19,25,7.14E-10
19,26,5.73E-10
19,27,3.93E-10
19,28,5.00E-10
19,29,4.28E-10
19,30,4.96E-10
19,31,7.25E-10
19,32,2.56E-10
19,33,3.08E-10
19,34,4.66E-10
19,35,3.22E-10
19,36,1.62E-10
19,37,1.22E-10
19,38,2.36E-10
19,39,1.06E-10
19,40,2.33E-10
19,41,3.37E-10
19,42,1.29E-11
19,43,2.44E-10
19,44,2.23E-10
19,45,2.16E-10
19,46,1.93E-10
19,47,1.71E-10
19,48,1.03E-10
19,49,1.03E-10
19,50,1.63E-11
19,51,1.67E-10
19,52,2.59E-10
19,53,3.18E-10
19,54,1.35E-10
19,55,3.46E-10
19,56,3.22E-10
19,57,9.71E-12
19,58,7.01E-11
19,59,4.20E-10
19,60,2.39E-10
19,61,2.68E-10
19,62,1.56E-10
19,63,2.19E-10
19,64,3.80E-10
19,65,4.11E-10
19,66,2.76E-10
19,67,2.96E-10
19,68,2.02E-10
19,69,2.95E-10
19,70,3.43E-10
19,71,1.59E-10
19,72,2.52E-10
19,73,3.30E-10
19,74,1.32E-10
19,75,2.61E-10
19,76,2.58E-10
19,77,1.23E-10
19,78,2.48E-10
19,79,2.39E-10
19,80,2.36E-10
19,81,1.93E-10
19,82,1.48E-10
19,83,1.45E-10
19,84,2.35E-10
19,85,1.20E-10
19,86,1.28E-10
19,87,1.43E-10
19,88,4.67E-10
19,89,2.30E-11
19,90,2.60E-10
